beta,alpha,tau,seed,rep,N_obs,n_communities,Q,Q_norm,rwc,rwc_norm,spectral_gap,ei,bimodality_coeff,hartigan_dip,valley_peak_ratio
0.5,0.0,0.0,2693614301291087812,20,926,8,0.1281133830144511,1.4185229379706723,0.006808931173095445,-0.12028514152365619,0.6308370354135103,-0.3496888634575495,0.35600518580611357,0.00893877201347029,1.0
0.5,0.0,0.0,8572289209187469236,21,906,10,0.13118460406454957,0.9342122747248114,0.006625410916621777,1.4615780024081366,0.6230209542415429,-0.2911798396334479,0.35073040452943544,0.00944764023400209,0.9693135541629214
0.5,0.0,0.0,14468599186237445541,22,908,8,0.13089473095710283,-0.7432112939886658,0.006893977270866741,-0.14335478970218613,0.6294580751576325,-0.3123479542941393,0.35472173914764954,0.009731433899619462,1.0
0.5,0.0,0.0,1901208294544877403,23,906,9,0.1311485398582396,0.48863286010493245,0.011118350916562908,-0.18399042171255517,0.6318624050668146,-0.41738157403953746,0.3333219057696893,0.00800710365381977,1.0
0.5,0.0,0.0,7781763966473569378,24,914,9,0.13035103162343242,1.9136178968092323,0.0037510090325532652,-1.2239906589870175,0.6179991400726944,-0.4135710005991612,0.37939284352934916,0.009067548810266144,1.0
0.5,0.0,0.0,13661427178557475337,25,890,8,0.13501886947658995,0.14891540253221688,0.005955605531986763,0.9517057938804694,0.6202741113941296,-0.3058950951570478,0.33504092935398083,0.008845144407879079,1.0
0.5,0.0,0.0,1096417436062271240,26,932,8,0.12772677325507834,0.8853427484962156,0.01125091418503521,-0.6410511551288595,0.6218720101509149,-0.5984974355269811,0.3654298762228547,0.006422504505698745,1.0
0.5,0.0,0.0,6973299190816770366,27,898,9,0.12736302580106584,0.8881731155352693,0.0050362400071389535,0.20870333625240767,0.6352991173799867,-0.3770073540447246,0.3479315943221374,0.0069487158125597975,1.0
0.5,0.0,0.0,12853196534452992199,28,896,9,0.1336970844284934,0.7951012283948097,0.008718161877055458,-0.4682795679162943,0.6203419915462107,-0.26531233356159173,0.3567949471577172,0.007527800751408446,1.0
0.5,0.0,0.0,309304959330976639,29,900,9,0.13664194492196302,-1.4655129362352501,0.006230940024460785,0.4842793126879507,0.6187797207296523,-0.16003953470691096,0.3476320180786434,0.007035870822980531,1.0
0.5,0.0,0.0,6187754027109410978,30,925,9,0.12937044839852424,0.18266087638340722,0.005526485876966025,-0.4898146042239142,0.6118707403250773,-0.15819086777753733,0.3545895851299367,0.008643671803803526,1.0
0.5,0.0,1.0,1886630827569662473,1,728,9,0.15495599881797717,-1.3982493074911613,0.013366608453395878,-0.33119996703383364,0.571727356341241,-0.18350029463759576,0.3824620698111134,0.010956164759519056,0.9678675819043384
0.5,0.0,1.0,7769395673910139271,2,712,8,0.1592966954172877,0.1348110066640022,0.010132584159164681,0.3208106796023753,0.5652517193146112,-0.22406690800149795,0.3707973692390411,0.009465802049864348,0.9451369828602252
0.5,0.0,1.0,13649670364783228788,3,717,7,0.14953018197558027,0.3126944635078345,0.012805589611332241,-0.5222390461126823,0.5903612325763193,-0.5863334097684018,0.3652364372429434,0.011437338447901173,0.9689424515040571
0.5,0.0,1.0,1087581004629652632,4,736,8,0.15220414066038326,-0.9362774681010643,0.0075809994783766765,-0.6313007620894432,0.5803615257489768,-0.18735015412718348,0.38506766109336255,0.01088798079280713,0.9291277178692041
0.5,0.0,1.0,6967241201646515395,5,738,9,0.152024819972867,-0.5907382353057443,0.012929033459457978,0.7451257622592213,0.5750957604401981,-0.419281232173417,0.43387441072761534,0.010601651340396525,0.9409500187619058
0.5,0.0,1.0,12852508321704610781,6,716,8,0.15896696397089202,-0.0011222781329969813,0.011317617475096381,0.22182922633210655,0.5846486273148831,-0.2577571463474224,0.40560732134062355,0.008340950433241545,1.0
0.5,0.0,1.0,284763797437110866,7,701,6,0.15373301251568192,1.6250553887933747,0.011102475318320704,-0.5751944380451884,0.566931146073346,-0.265474552957359,0.4120051846856769,0.009684688777974343,1.0
0.5,0.0,1.0,6171925887131854938,8,731,8,0.15549994214110957,-0.4155062202362401,0.009992959034734378,0.2017634429359113,0.5577056360414573,-0.34178403755868547,0.4214441018592905,0.010520065582459902,0.9108581227170777
0.5,0.0,1.0,12050027700361795030,9,734,9,0.15520157573414406,-1.3162701102235275,0.015186238606202246,-1.1307753052376497,0.5713560741392189,-0.6201038225578103,0.41200533505442133,0.014888652100133489,0.8130795983190061
0.5,0.0,1.0,17930919030427276652,10,715,8,0.1540193529829467,-0.19446560592533882,0.012177330160804328,0.248462608826565,0.5742873265920678,-0.3827101118191656,0.38665905923854693,0.013935249026718386,0.8774766788259317
0.5,0.0,1.0,5373200415827222759,11,724,9,0.15544083910799741,-1.0536777758683602,0.010475847167284474,-0.2640324048521883,0.5869997795723813,-0.22727801699057373,0.3665769472365657,0.013454533116572794,0.9169164528078788
0.5,0.0,1.0,11254713893380656171,12,714,8,0.1561859633356481,-0.26647707570519247,0.012950565027870203,0.41183960898819455,0.5758189234476309,-0.4113161131611316,0.38936398306824843,0.013058120808916416,0.8693659177724599
0.5,0.0,1.0,17134328052643051672,13,733,8,0.1520153025001635,1.0698641708898124,0.015703359311676962,-0.8016105043518456,0.5903436366112271,-0.34963603275705185,0.39653604888541677,0.012179129305805505,0.9059037392525321
0.5,0.0,1.0,4565969788286085802,14,713,8,0.15968465347327299,1.375616111823267,0.017430060042428974,-0.6042291688781524,0.5571984877375766,-0.5589912558611075,0.4077913400228356,0.01655880076038392,0.8223894778641742
0.5,0.0,1.0,10456609931761332029,15,713,7,0.15857144399347659,-0.10936415680063531,0.014544996366404023,-1.0966124543217608,0.5763141374062141,-0.3237339841366687,0.3885856645228299,0.008498093065569359,1.0
0.5,0.0,1.0,16340296344939973389,16,718,7,0.15067794368246487,0.6180427496655038,0.012998642665436044,-0.5201736917802634,0.5888496600619016,-0.5506524317912218,0.36575372312330384,0.01354441371114092,0.8824543912311367
0.5,0.0,1.0,3775684185420061503,17,726,8,0.15378147443822202,0.2723826807971578,0.008748273102628351,-1.7585580867825923,0.5916190759741684,-0.18694781481917777,0.3517792422520791,0.015756941080563237,0.823171592690087
0.5,0.0,1.0,9649453695201280081,18,707,10,0.15958304893709407,0.08755986962270002,0.00753445598992869,0.03868030075548447,0.586839401189533,-0.19124620060790273,0.4187760042952957,0.00975043483115351,0.9622002855925013
0.5,0.0,1.0,15532538428558628270,19,724,9,0.15006756869169838,0.8835615736254804,0.01101226745684114,-0.46076055984130215,0.5845519959218171,-0.26410621147463254,0.38337055422150607,0.011221343847187372,1.0
0.5,0.0,1.0,2968807016507680754,20,723,8,0.1613153699634263,0.6879652810641722,0.013216253565016933,-0.21417650204184793,0.5914943944902948,-0.426033400450077,0.37404799283449147,0.013565663668305666,0.8289024713494995
0.5,0.0,1.0,8847481924404062178,21,752,8,0.1534890128171004,-0.4928944328671199,0.010451522725909462,-0.63568541839615,0.5600586816751689,-0.3513574660633484,0.44906056258525445,0.011919514042504485,0.8794782137517244
0.5,0.0,1.0,14743791901454038483,22,713,6,0.15349110551993436,0.8003150015716141,0.006620466625637145,-1.127885273633692,0.5829441063481221,-0.19255255255255255,0.3853468190158775,0.008596496878126804,1.0
0.5,0.0,1.0,2176401009761470345,23,709,7,0.1558051181417617,-0.5155641487605405,0.009669375362981014,1.5108136874296858,0.5748146187521967,-0.19985187013948896,0.41044401059678814,0.010374549804261926,0.7755817165057421
0.5,0.0,1.0,8056956681690162320,24,708,8,0.15561068641777062,-0.12634301142746313,0.009252052662866661,0.23305406762771544,0.5877679763869297,-0.2005299289413465,0.39516840842705603,0.01238296854193748,0.9745691273418038
0.5,0.0,1.0,13936619893774068279,25,718,9,0.1554284778439753,0.7630466645696043,0.013100919194204141,0.8295539423481362,0.5740677015807298,-0.38000236099634044,0.4147739403552106,0.008471494551937584,0.814314562487906
0.5,0.0,1.0,1371610151278864182,26,730,8,0.1555335619570244,0.1940589599873086,0.022406576305628145,0.6332047464205834,0.5856952926868519,-0.6066690149113537,0.4169818704537193,0.011535293811554236,0.8302641920636608
0.5,0.0,1.0,7248491906033363308,27,723,7,0.15069781997766427,2.4019390240730383,0.01501565658529766,-0.894705563648142,0.5776056215741432,-0.30462184873949577,0.4015586922141,0.012184110345382356,0.8872854434751345
0.5,0.0,1.0,13128389249669585141,28,710,8,0.16309219556588336,1.1847001640707058,0.010134969654580356,-0.009959381961038937,0.5685079493007319,-0.2080721985460015,0.4360258171932289,0.017134212799727346,0.8210986964110324
0.5,0.0,1.0,584497674547569581,29,743,7,0.15198674482652777,-0.49016482072416284,0.014352493688553958,-0.07684372249354825,0.5625621089695644,-0.36364682859445147,0.39647119687502785,0.010368434929922487,0.8433914397264247
